,year,target_area,no_of_place,sleepnights,accommodation,number_of_ppl,number_of_children,cost_total_trip,cost_total_per_person,satisfied,sex,age,month,living_area,target_beforesplit,transportation,reason,relationship,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_14,target_15,target_16,target_17,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,transportation1,transportation2,transportation3,reason1,reason2,reason3,accommodation_1,accommodation_2,accommodation_3,accommodation_4,accommodation_5,accommodation_6,accommodation_7,accommodation_8,accommodation_9,accommodation_10,accommodation_11,accommodation_12,accommodation_13,accommodation_14
6088,2020.0,"11140,11140,11130",3,1,2,3.0,0.0,195000.0,195000.0,4.0,1.0,21.0,12.0,8.0,"2,9,17","2,5,10","14,2,5",3,,1.0,,,,,,,1.0,,,,,,,1.0,11140,11140,11130,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
6089,2020.0,"34030,34030",2,0,0,4.0,0.0,140000.0,140000.0,4.0,1.0,71.0,12.0,8.0,"1,2,3",1,"4,14,2",3,1.0,1.0,1.0,,,,,,,,,,,,,,34030,34030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6090,2020.0,"34030,34030",2,0,0,2.0,0.0,220000.0,160000.0,4.0,2.0,60.0,12.0,8.0,"1,2",1,"1,14,8",1,1.0,1.0,,,,,,,,,,,,,,,34030,34030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6091,2020.0,"34060,34060",2,2,12,4.0,1.0,198000.0,49500.0,5.0,2.0,44.0,1.0,8.0,"1,2,16",1,"1,5,4",1,1.0,1.0,,,,,,,,,,,,,1.0,,34060,34060,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,
6092,2020.0,25030,1,0,0,2.0,0.0,247000.0,208500.0,4.0,1.0,24.0,1.0,8.0,"1,2,8",1,"14,11,1",3,1.0,1.0,,,,,,1.0,,,,,,,,,25030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6093,2020.0,"35330,35330",2,2,12,4.0,0.0,323000.0,80750.0,5.0,2.0,52.0,1.0,8.0,"1,6",1,"3,4,1",1,1.0,,,,,1.0,,,,,,,,,,,35330,35330,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,
6094,2020.0,"39010,39010,39010,31010",4,"2,0",1,2.0,0.0,1045000.0,522500.0,5.0,1.0,44.0,2.0,8.0,"1,2,5,6,15","8,3,7","11,14,12",1,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,39010,39010,39010,31010,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,
6095,2020.0,"32030,32030,23060",3,"2,0","3,3",2.0,0.0,495000.0,247500.0,4.0,2.0,36.0,2.0,8.0,"1,4,6",1,"11,2",1,1.0,,,1.0,,1.0,,,,,,,,,,,32030,32030,23060,,,,,,,,,,,,,,,3.0,3.0,0.0,,,,,,,,,,,
6096,2020.0,"11230,34330",2,"0,1",4,2.0,0.0,500000.0,250000.0,5.0,1.0,33.0,2.0,8.0,"1,2,6,8,15",1,"7,9,11",1,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,11230,34330,,,,,,,,,,,,,,,,0.0,4.0,,,,,,,,,,,,
6097,2020.0,32340,1,2,4,3.0,0.0,1075001.0,491667.0,5.0,1.0,20.0,2.0,8.0,"1,3,6,7",1,"6,14,11",2,1.0,,1.0,,,1.0,1.0,,,,,,,,,,32340,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,
6098,2020.0,34020,1,0,0,3.0,0.0,75999.0,25333.0,4.0,2.0,36.0,4.0,8.0,"1,2,6",1,"8,5,9",3,1.0,1.0,,,,1.0,,,,,,,,,,,34020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6099,2020.0,"38050,38050",2,0,0,3.0,0.0,332001.0,112667.0,4.0,1.0,55.0,4.0,8.0,"1,2,6",1,"8,1,2",1,1.0,1.0,,,,1.0,,,,,,,,,,,38050,38050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,2020.0,"34330,34380,34360",3,"0,1",3,4.0,2.0,440000.0,122500.0,4.0,2.0,38.0,5.0,8.0,"2,5,6",1,"6,11,2",1,,1.0,,,1.0,1.0,,,,,,,,,,,34330,34380,34360,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,
6101,2020.0,"34330,34030,34030",3,1,11,6.0,1.0,480000.0,82500.0,4.0,2.0,45.0,5.0,8.0,"1,4,5",1,"5,6,12","1,2",1.0,,,1.0,1.0,,,,,,,,,,,,34330,34030,34030,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,
6102,2020.0,"34030,34030",2,0,0,2.0,0.0,151000.0,75500.0,4.0,1.0,24.0,5.0,8.0,"1,2,9",1,"8,2,11",3,1.0,1.0,,,,,,,1.0,,,,,,,,34030,34030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6103,2020.0,35020,1,0,0,3.0,0.0,118000.0,118000.0,4.0,2.0,55.0,6.0,8.0,"1,6",1,"14,1",1,1.0,,,,,1.0,,,,,,,,,,,35020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6104,2020.0,34380,1,0,0,4.0,0.0,139500.0,139500.0,4.0,1.0,56.0,6.0,8.0,"1,2,6",1,"14,5,2",4,1.0,1.0,,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6105,2020.0,"34030,34030",2,1,2,4.0,0.0,400000.0,100000.0,4.0,1.0,22.0,7.0,8.0,"1,2,6,17",6,"1,2",3,1.0,1.0,,,,1.0,,,,,,,,,,1.0,34030,34030,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
6106,2020.0,35320,1,0,0,4.0,0.0,400000.0,100000.0,4.0,1.0,56.0,7.0,8.0,"1,2",1,"2,14,5",3,1.0,1.0,,,,,,,,,,,,,,,35320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6107,2020.0,"32330,32330,32330",3,1,3,4.0,2.0,160000.0,160000.0,4.0,2.0,35.0,7.0,8.0,"1,2,6",1,"1,2,6",1,1.0,1.0,,,,1.0,,,,,,,,,,,32330,32330,32330,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
6108,2020.0,"34380,34380",2,1,3,4.0,2.0,350000.0,92500.0,4.0,2.0,37.0,7.0,8.0,"1,2,6",1,"1,14,6",1,1.0,1.0,,,,1.0,,,,,,,,,,,34380,34380,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
6109,2020.0,"34030,34030",2,1,2,4.0,2.0,418000.0,142000.0,5.0,1.0,37.0,8.0,8.0,"1,2,6",1,"5,1,4",1,1.0,1.0,,,,1.0,,,,,,,,,,,34030,34030,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
6110,2020.0,"33020,33020",2,1,2,4.0,2.0,421000.0,141250.0,5.0,1.0,38.0,8.0,8.0,"1,6",1,"9,12,5",1,1.0,,,,,1.0,,,,,,,,,,,33020,33020,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
6111,2020.0,"34380,34380,34380,34380",4,2,"3,3",4.0,2.0,725000.0,181250.0,5.0,2.0,33.0,8.0,8.0,"1,2,6,16",1,"1,2,6",1,1.0,1.0,,,,1.0,,,,,,,,,1.0,,34380,34380,34380,34380,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,
6112,2020.0,"21090,21040",2,1,4,3.0,0.0,475002.0,158334.0,4.0,2.0,25.0,9.0,8.0,"1,2,6,15",1,"2,14,8",3,1.0,1.0,,,,1.0,,,,,,,,1.0,,,21090,21040,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
6113,2020.0,"33330,25030",2,"0,1",12,4.0,2.0,120000.0,30000.0,4.0,2.0,48.0,9.0,8.0,"1,2,6",1,"8,14,3",1,1.0,1.0,,,,1.0,,,,,,,,,,,33330,25030,,,,,,,,,,,,,,,,0.0,12.0,,,,,,,,,,,,
6114,2020.0,"35330,34310",2,1,4,4.0,1.0,475000.0,118750.0,4.0,1.0,47.0,9.0,8.0,"1,2,6",1,"8,2,6",1,1.0,1.0,,,,1.0,,,,,,,,,,,35330,34310,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
6115,2020.0,"31060,35010,35010,35010",4,"2,1","12,8",4.0,2.0,500000.0,125000.0,5.0,2.0,46.0,10.0,8.0,"6,15",1,"1,5,2",1,,,,,,1.0,,,,,,,,1.0,,,31060,35010,35010,35010,,,,,,,,,,,,,,12.0,12.0,12.0,,,,,,,,,,,
6116,2020.0,"33370,32030,32030,32030",4,"2,1","12,1",2.0,0.0,300000.0,150000.0,4.0,2.0,32.0,10.0,8.0,"1,6,15",1,"2,3,1",3,1.0,,,,,1.0,,,,,,,,1.0,,,33370,32030,32030,32030,,,,,,,,,,,,,,12.0,12.0,12.0,,,,,,,,,,,
6117,2020.0,34020,1,0,0,4.0,2.0,100000.0,25000.0,5.0,1.0,44.0,10.0,8.0,"1,2,6",1,"2,1,14",1,1.0,1.0,,,,1.0,,,,,,,,,,,34020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6118,2020.0,35020,1,0,0,4.0,0.0,363002.0,103334.0,4.0,2.0,51.0,11.0,8.0,"2,4,6",1,"4,1,5",3,,1.0,,1.0,,1.0,,,,,,,,,,,35020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6119,2020.0,"34370,34370",2,1,4,4.0,0.0,396000.0,119000.0,5.0,2.0,42.0,11.0,8.0,"1,2,6",1,"8,1","1,3",1.0,1.0,,,,1.0,,,,,,,,,,,34370,34370,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
6120,2020.0,"25010,21140,21040,21010",4,"0,1",1,3.0,0.0,312999.0,104333.0,4.0,1.0,24.0,12.0,8.0,"1,2,6",1,"1,11,14",1,1.0,1.0,,,,1.0,,,,,,,,,,,25010,21140,21040,21010,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,
6121,2020.0,"34030,34030",2,0,0,4.0,2.0,90000.0,28000.0,4.0,2.0,36.0,12.0,8.0,"1,2,5",1,"2,14,4",1,1.0,1.0,,,1.0,,,,,,,,,,,,34030,34030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6122,2020.0,"33360,25030",2,"0,0",,2.0,0.0,63000.0,31500.0,4.0,1.0,54.0,12.0,8.0,1,1,"2,14",1,1.0,,,,,,,,,,,,,,,,33360,25030,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
6123,2020.0,"34030,34030,25040,34330",4,"0,0,0",,2.0,0.0,107000.0,53500.0,5.0,1.0,35.0,12.0,8.0,"1,2,5",1,"11,8,2",3,1.0,1.0,,,1.0,,,,,,,,,,,,34030,34030,25040,34330,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,
6124,2020.0,25030,1,0,0,2.0,0.0,360000.0,200000.0,4.0,2.0,16.0,1.0,8.0,8,1,"4,9,7",1,,,,,,,,1.0,,,,,,,,,25030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6125,2020.0,"36400,36400",2,1,3,4.0,0.0,709000.0,177250.0,4.0,2.0,35.0,2.0,8.0,"1,2,6",1,"2,11,5",3,1.0,1.0,,,,1.0,,,,,,,,,,,36400,36400,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
6126,2020.0,34340,1,0,0,3.0,0.0,122001.0,40667.0,4.0,1.0,55.0,2.0,8.0,"1,2,6",1,"4,2,11",1,1.0,1.0,,,,1.0,,,,,,,,,,,34340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6127,2020.0,35020,1,0,0,3.0,1.0,249999.0,83333.0,4.0,1.0,43.0,2.0,8.0,"1,2,6",1,"1,4",1,1.0,1.0,,,,1.0,,,,,,,,,,,35020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6128,2020.0,"34050,34050",2,0,0,3.0,1.0,231999.0,77333.0,4.0,1.0,38.0,2.0,8.0,"1,2,6",1,"1,5,2",1,1.0,1.0,,,,1.0,,,,,,,,,,,34050,34050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6129,2020.0,"32030,32030,32030",3,1,9,4.0,0.0,710000.0,177500.0,5.0,2.0,32.0,3.0,8.0,"1,2,6,16",1,"12,1,14",3,1.0,1.0,,,,1.0,,,,,,,,,1.0,,32030,32030,32030,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,
6130,2020.0,"38050,38050",2,0,0,3.0,0.0,307002.0,102334.0,4.0,1.0,54.0,3.0,8.0,"1,2,6",1,"10,11,2",1,1.0,1.0,,,,1.0,,,,,,,,,,,38050,38050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6131,2020.0,36330,1,0,0,4.0,1.0,247000.0,61750.0,4.0,2.0,45.0,3.0,8.0,"1,6,16",1,"1,11",1,1.0,,,,,1.0,,,,,,,,,1.0,,36330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6132,2020.0,33320,1,0,0,4.0,0.0,60000.0,60000.0,4.0,1.0,47.0,4.0,8.0,"1,3",1,"1,5",4,1.0,,1.0,,,,,,,,,,,,,,33320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6133,2020.0,"31280,31280",2,0,0,3.0,1.0,923403.0,316701.0,4.0,2.0,36.0,4.0,8.0,"1,2,8,9",1,"7,1,2",1,1.0,1.0,,,,,,1.0,1.0,,,,,,,,31280,31280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6134,2020.0,"34030,34030",2,0,0,2.0,0.0,60000.0,60000.0,4.0,1.0,35.0,4.0,8.0,"1,2,8",1,"5,4,1",4,1.0,1.0,,,,,,1.0,,,,,,,,,34030,34030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6135,2020.0,"34030,34030,34030,34030",4,1,11,4.0,0.0,292000.0,77500.0,5.0,2.0,57.0,5.0,8.0,"1,2,3,6,8",1,"8,5,1",1,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,34030,34030,34030,34030,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,
6136,2020.0,25020,1,0,0,3.0,0.0,56000.0,56000.0,4.0,2.0,18.0,5.0,8.0,"2,8,15","5,6,2","7,14,1",3,,1.0,,,,,,1.0,,,,,,1.0,,,25020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6137,2020.0,"32340,32030,32410,32410,32400,32390,32390,32390,32310,32330",10,3,"4,4,4",4.0,2.0,1460000.0,370000.0,4.0,2.0,47.0,5.0,8.0,"1,2,3,4,6,8,9,16",1,"7,2,1",1,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,,32340,32030,32410,32410,32400,32390,32390,32390,32310,32330,,,,,,,,4.0,4.0,4.0,,,,,,,,,,,
6138,2020.0,35010,1,0,0,2.0,0.0,104000.0,52000.0,4.0,2.0,32.0,6.0,8.0,"1,2,6",1,"14,8,3",3,1.0,1.0,,,,1.0,,,,,,,,,,,35010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6139,2020.0,"34030,34030",2,1,4,4.0,0.0,590000.0,147500.0,4.0,1.0,49.0,6.0,8.0,"1,2,6",1,"5,6,11",1,1.0,1.0,,,,1.0,,,,,,,,,,,34030,34030,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
6140,2020.0,"34030,34030",2,0,0,3.0,1.0,107997.0,35999.0,4.0,1.0,36.0,6.0,8.0,"1,4,6,9",1,"4,11,5",1,1.0,,,1.0,,1.0,,,1.0,,,,,,,,34030,34030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6141,2020.0,"34380,34380",2,1,3,4.0,2.0,616000.0,191500.0,4.0,2.0,38.0,6.0,8.0,"1,2,5,6",1,"6,2,5",1,1.0,1.0,,,1.0,1.0,,,,,,,,,,,34380,34380,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
6142,2020.0,25030,1,0,0,2.0,0.0,49000.0,49000.0,4.0,1.0,38.0,7.0,8.0,"1,9,15",1,"14,1,2",4,1.0,,,,,,,,1.0,,,,,1.0,,,25030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6143,2020.0,31370,1,1,11,4.0,0.0,144000.0,99000.0,4.0,1.0,20.0,7.0,8.0,"1,2,4,6","6,10","2,11,1",3,1.0,1.0,,1.0,,1.0,,,,,,,,,,,31370,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,
6144,2020.0,35010,1,0,0,2.0,0.0,94300.0,70400.0,4.0,2.0,30.0,7.0,8.0,"1,4,6",1,"2,11,1",3,1.0,,,1.0,,1.0,,,,,,,,,,,35010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6145,2020.0,34030,1,0,0,4.0,0.0,365000.0,91250.0,4.0,2.0,36.0,8.0,8.0,"1,2,6,16",1,"1,2,8","1,3",1.0,1.0,,,,1.0,,,,,,,,,1.0,,34030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,2020.0,34030,1,0,0,4.0,1.0,252999.0,65333.0,4.0,1.0,47.0,8.0,8.0,"1,2,6,16",1,"1,5,2",1,1.0,1.0,,,,1.0,,,,,,,,,1.0,,34030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,2020.0,"34370,34370",2,0,0,2.0,0.0,147000.0,73500.0,4.0,1.0,58.0,8.0,8.0,"1,2,6",1,"4,2,5",1,1.0,1.0,,,,1.0,,,,,,,,,,,34370,34370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6148,2020.0,34340,1,0,0,4.0,0.0,192000.0,48000.0,4.0,2.0,49.0,8.0,8.0,"1,2,6",1,"1,4,5",1,1.0,1.0,,,,1.0,,,,,,,,,,,34340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6149,2020.0,"36360,36360,36360",3,1,3,4.0,0.0,825000.0,206250.0,4.0,1.0,32.0,8.0,8.0,"1,6,16",1,"1,14,6",3,1.0,,,,,1.0,,,,,,,,,1.0,,36360,36360,36360,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
6150,2020.0,"24010,24010",2,1,12,2.0,0.0,150000.0,50000.0,4.0,2.0,72.0,9.0,8.0,"1,6",1,"5,2,11",1,1.0,,,,,1.0,,,,,,,,,,,24010,24010,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,
6151,2020.0,25030,1,1,3,2.0,0.0,120000.0,60000.0,4.0,1.0,53.0,9.0,8.0,"1,6",1,"2,3",1,1.0,,,,,1.0,,,,,,,,,,,25030,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
6152,2020.0,34020,1,0,0,2.0,0.0,60000.0,30000.0,4.0,1.0,43.0,9.0,8.0,1,1,"2,4",3,1.0,,,,,,,,,,,,,,,,34020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6153,2020.0,"36400,36400",2,1,2,2.0,0.0,300000.0,150000.0,4.0,1.0,35.0,9.0,8.0,"1,2",1,"5,14,2",3,1.0,1.0,,,,,,,,,,,,,,,36400,36400,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
6154,2020.0,"34030,34030",2,1,2,3.0,1.0,199999.0,68333.0,4.0,2.0,36.0,9.0,8.0,"1,2",1,"4,3,5",1,1.0,1.0,,,,,,,,,,,,,,,34030,34030,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
6155,2020.0,34020,1,0,0,4.0,0.0,80000.0,22500.0,4.0,1.0,43.0,9.0,8.0,"1,6",1,"8,4,2",1,1.0,,,,,1.0,,,,,,,,,,,34020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6156,2020.0,"36010,36010",2,1,2,2.0,0.0,250000.0,125000.0,4.0,2.0,51.0,9.0,8.0,"1,6",1,"3,2,5",1,1.0,,,,,1.0,,,,,,,,,,,36010,36010,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
6157,2020.0,"38380,38320",2,1,2,2.0,0.0,219999.0,102857.0,4.0,2.0,45.0,9.0,8.0,1,1,"5,4,2",3,1.0,,,,,,,,,,,,,,,,38380,38320,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
6158,2020.0,"34380,34380",2,0,0,2.0,0.0,123000.0,78500.0,4.0,1.0,57.0,10.0,8.0,"1,4,6",1,"11,2,1",1,1.0,,,1.0,,1.0,,,,,,,,,,,34380,34380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6159,2020.0,"35330,35330,25030",3,"0,0",,2.0,0.0,99500.0,71000.0,4.0,2.0,32.0,10.0,8.0,"1,2,6,16",1,"2,1,11",3,1.0,1.0,,,,1.0,,,,,,,,,1.0,,35330,35330,25030,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
6160,2020.0,"35370,35370",2,1,12,4.0,1.0,136500.0,136500.0,4.0,2.0,33.0,10.0,8.0,"1,2,4,6",1,"1,2,6",1,1.0,1.0,,1.0,,1.0,,,,,,,,,,,35370,35370,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,
6161,2020.0,34050,1,0,0,2.0,0.0,165000.0,82500.0,4.0,1.0,23.0,11.0,8.0,1,1,"14,5,1",3,1.0,,,,,,,,,,,,,,,,34050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162,2020.0,"34340,34340",2,1,6,3.0,0.0,295001.0,98667.0,4.0,1.0,35.0,11.0,8.0,"1,16",1,"2,12,14",1,1.0,,,,,,,,,,,,,,1.0,,34340,34340,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,
6163,2020.0,"34380,34380",2,1,3,4.0,2.0,396000.0,99000.0,4.0,1.0,44.0,11.0,8.0,"1,5,6",1,"5,8,14",1,1.0,,,,1.0,1.0,,,,,,,,,,,34380,34380,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
6164,2020.0,21090,1,0,0,2.0,0.0,235000.0,162500.0,4.0,2.0,31.0,12.0,8.0,"1,6",1,"5,14,2",3,1.0,,,,,1.0,,,,,,,,,,,21090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6165,2020.0,34030,1,0,0,4.0,2.0,240000.0,60000.0,4.0,1.0,45.0,1.0,8.0,"1,2,3,6",1,"11,4",1,1.0,1.0,1.0,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6166,2020.0,35330,1,1,4,3.0,0.0,810000.0,330000.0,4.0,1.0,36.0,1.0,8.0,"1,3,6,16",1,"5,1,14",3,1.0,,1.0,,,1.0,,,,,,,,,1.0,,35330,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
6167,2020.0,35320,1,0,0,2.0,0.0,133000.0,66500.0,4.0,1.0,53.0,1.0,8.0,"1,2,4,6",1,"2,11,1",1,1.0,1.0,,1.0,,1.0,,,,,,,,,,,35320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6168,2020.0,"35330,24020",2,"0,1",12,2.0,0.0,123000.0,61500.0,5.0,2.0,35.0,1.0,8.0,"1,2,6",1,"1,5,4",1,1.0,1.0,,,,1.0,,,,,,,,,,,35330,24020,,,,,,,,,,,,,,,,0.0,12.0,,,,,,,,,,,,
6169,2020.0,25040,1,0,0,2.0,0.0,101000.0,50500.0,4.0,2.0,24.0,3.0,8.0,"2,6,8",6,"5,12,14",3,,1.0,,,,1.0,,1.0,,,,,,,,,25040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6170,2020.0,"39010,39010,39020",3,2,"4,4",3.0,0.0,1565001.0,521667.0,5.0,2.0,28.0,4.0,8.0,"1,2,4,6,8,15,16","3,8,1","12,2,3",3,1.0,1.0,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,39010,39010,39020,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,
6171,2020.0,33380,1,0,0,2.0,0.0,115000.0,57500.0,4.0,1.0,27.0,4.0,8.0,"1,2,4,6,8,16",1,"2,9",3,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,,33380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6172,2020.0,"39010,39020",2,2,1,3.0,0.0,1502001.0,500667.0,4.0,1.0,28.0,5.0,8.0,"1,2,5,6,15","3,8,6","2,6,1",3,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,39010,39020,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
6173,2020.0,"39010,39020,39020",3,3,"1,1,1",4.0,0.0,1310000.0,357500.0,4.0,1.0,48.0,5.0,8.0,"1,2,6","1,3,8","14,1,12",1,1.0,1.0,,,,1.0,,,,,,,,,,,39010,39020,39020,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
6174,2020.0,"35020,35020",2,1,8,2.0,0.0,252000.0,126000.0,4.0,1.0,57.0,5.0,8.0,"1,2,6",1,"1,8,14",1,1.0,1.0,,,,1.0,,,,,,,,,,,35020,35020,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,
6175,2020.0,33330,1,1,3,4.0,0.0,325000.0,81250.0,4.0,2.0,32.0,5.0,8.0,"1,6",1,"14,3,6",3,1.0,,,,,1.0,,,,,,,,,,,33330,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
6176,2020.0,"32340,32340,32020",3,2,"1,1",4.0,0.0,1150000.0,287500.0,4.0,2.0,48.0,5.0,8.0,"1,2,6,7",1,"6,8,14",1,1.0,1.0,,,,1.0,1.0,,,,,,,,,,32340,32340,32020,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
6177,2020.0,35020,1,0,0,2.0,0.0,124000.0,62000.0,4.0,2.0,25.0,5.0,8.0,"1,2,5",1,"14,1,2",3,1.0,1.0,,,1.0,,,,,,,,,,,,35020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6178,2020.0,39010,1,2,1,2.0,0.0,650000.0,650000.0,5.0,2.0,50.0,6.0,8.0,"1,2,6","3,8,1","14,8,11",1,1.0,1.0,,,,1.0,,,,,,,,,,,39010,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
6179,2020.0,"34030,34030",2,2,4,6.0,2.0,814992.0,135832.0,4.0,2.0,48.0,7.0,8.0,"1,2,6",1,"2,3,4",1,1.0,1.0,,,,1.0,,,,,,,,,,,34030,34030,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,
6180,2020.0,32060,1,1,4,5.0,2.0,720000.0,144000.0,4.0,2.0,34.0,7.0,8.0,"1,6,15",1,"1,2,5",1,1.0,,,,,1.0,,,,,,,,1.0,,,32060,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
6181,2020.0,"32030,32030",2,1,3,2.0,0.0,490000.0,245000.0,4.0,1.0,34.0,7.0,8.0,"1,6,15",1,"2,4,3",3,1.0,,,,,1.0,,,,,,,,1.0,,,32030,32030,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
6182,2020.0,32030,1,2,4,4.0,2.0,600000.0,100000.0,4.0,2.0,36.0,7.0,8.0,"1,6,15",1,"1,2,5",1,1.0,,,,,1.0,,,,,,,,1.0,,,32030,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,
6183,2020.0,34030,1,1,1,2.0,0.0,235000.0,117500.0,4.0,2.0,25.0,7.0,8.0,"1,6,15",1,"1,8,14",3,1.0,,,,,1.0,,,,,,,,1.0,,,34030,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
6184,2020.0,34340,1,0,0,4.0,0.0,335000.0,83750.0,4.0,1.0,55.0,7.0,8.0,"2,6",1,"2,8,3",1,,1.0,,,,1.0,,,,,,,,,,,34340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
