,sex,age,area,q1,q3,q6,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,target_q7
709,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,"강이나 계곡, 유원지 등"
710,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,5.0,2.0,1.0,6.0,1.0,1.0,문화유적지
711,1.0,4.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,산이나 국립공원
712,2.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,산이나 국립공원
713,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,2.0,4.0,5.0,2.0,6.0,2.0,1.0,1.0,3.0,9.0,기타
714,1.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,기타
715,2.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,1.0,6.0,9.0,"강이나 계곡, 유원지 등"
716,2.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,"강이나 계곡, 유원지 등"
717,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,6.0,2.0,2.0,1.0,3.0,1.0,"강이나 계곡, 유원지 등"
718,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,"강이나 계곡, 유원지 등"
719,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,5.0,5.0,해수욕장이나 바다
720,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,3.0,9.0,해수욕장이나 바다
721,1.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,산이나 국립공원
722,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,2.0,"강이나 계곡, 유원지 등"
723,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,"강이나 계곡, 유원지 등"
724,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,"강이나 계곡, 유원지 등"
725,2.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,2.0,2.0,5.0,3.0,5.0,2.0,1.0,1.0,3.0,1.0,기타
726,1.0,3.0,6.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,5.0,2.0,산이나 국립공원
727,2.0,3.0,6.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,온천 휴양지
728,1.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,3.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,4.0,"강이나 계곡, 유원지 등"
729,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,해수욕장이나 바다
730,1.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,해수욕장이나 바다
731,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
732,1.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,5.0,2.0,1.0,2.0,6.0,1.0,"강이나 계곡, 유원지 등"
733,2.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,6.0,2.0,3.0,5.0,2.0,1.0,"강이나 계곡, 유원지 등"
734,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,2.0,6.0,1.0,해수욕장이나 바다
735,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,산이나 국립공원
736,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,4.0,1.0,4.0,5.0,3.0,2.0,2.0,2.0,1.0,해수욕장이나 바다
737,1.0,5.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,해수욕장이나 바다
738,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,해수욕장이나 바다
739,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,3.0,5.0,2.0,2.0,1.0,5.0,1.0,해수욕장이나 바다
740,2.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,해수욕장이나 바다
741,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,5.0,3.0,"강이나 계곡, 유원지 등"
742,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,5.0,1.0,"강이나 계곡, 유원지 등"
743,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
744,1.0,5.0,6.0,1.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,5.0,"강이나 계곡, 유원지 등"
745,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,산이나 국립공원
746,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,해수욕장이나 바다
747,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,6.0,2.0,1.0,1.0,5.0,1.0,해수욕장이나 바다
748,2.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,5.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,문화유적지
749,1.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,기타
750,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,해수욕장이나 바다
751,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,6.0,3.0,2.0,1.0,3.0,4.0,해수욕장이나 바다
752,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,"강이나 계곡, 유원지 등"
753,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,"강이나 계곡, 유원지 등"
754,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,6.0,2.0,1.0,4.0,1.0,4.0,산이나 국립공원
755,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,해수욕장이나 바다
756,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,6.0,2.0,2.0,1.0,5.0,6.0,해수욕장이나 바다
757,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
758,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,4.0,해수욕장이나 바다
759,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,6.0,1.0,산이나 국립공원
760,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
761,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,산이나 국립공원
762,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,1.0,산이나 국립공원
763,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,해수욕장이나 바다
764,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,9.0,온천 휴양지
765,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,7.0,3.0,1.0,해수욕장이나 바다
766,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,1.0,해수욕장이나 바다
767,1.0,4.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,기타
768,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,"강이나 계곡, 유원지 등"
769,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,5.0,1.0,4.0,6.0,2.0,4.0,1.0,5.0,4.0,해수욕장이나 바다
770,1.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,산이나 국립공원
771,1.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,해수욕장이나 바다
772,2.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,5.0,2.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,9.0,"강이나 계곡, 유원지 등"
773,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,6.0,5.0,4.0,해수욕장이나 바다
774,1.0,5.0,6.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,5.0,4.0,3.0,온천 휴양지
775,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,1.0,기타
776,2.0,4.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,5.0,4.0,해수욕장이나 바다
777,2.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,기타
778,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,4.0,"강이나 계곡, 유원지 등"
779,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,산이나 국립공원
780,2.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,6.0,3.0,3.0,2.0,1.0,1.0,1.0,6.0,4.0,온천 휴양지
781,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
782,2.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,"강이나 계곡, 유원지 등"
783,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,4.0,문화유적지
784,2.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
785,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,해수욕장이나 바다
786,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,1.0,5.0,9.0,"강이나 계곡, 유원지 등"
787,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
788,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,해수욕장이나 바다
789,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,기타
790,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,6.0,2.0,1.0,1.0,5.0,4.0,"강이나 계곡, 유원지 등"
791,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,산이나 국립공원
792,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,해수욕장이나 바다
793,2.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,3.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,온천 휴양지
794,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,3.0,3.0,1.0,3.0,5.0,2.0,1.0,2.0,5.0,1.0,해수욕장이나 바다
795,2.0,2.0,7.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,1.0,해수욕장이나 바다
796,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,3.0,6.0,2.0,1.0,1.0,2.0,1.0,기타
797,2.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,기타
798,1.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
799,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,7.0,1.0,2.0,4.0,2.0,1.0,5.0,3.0,1.0,해수욕장이나 바다
800,2.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,해수욕장이나 바다
801,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,기타
802,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,9.0,산이나 국립공원
803,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,"강이나 계곡, 유원지 등"
804,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,6.0,1.0,1.0,1.0,5.0,9.0,온천 휴양지
805,1.0,3.0,3.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,2.0,7.0,1.0,3.0,4.0,2.0,2.0,1.0,4.0,9.0,기타
806,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,해수욕장이나 바다
807,1.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,"강이나 계곡, 유원지 등"
808,2.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,산이나 국립공원
809,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,"강이나 계곡, 유원지 등"
810,2.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,해수욕장이나 바다
811,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,9.0,해수욕장이나 바다
812,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,7.0,2.0,4.0,4.0,1.0,1.0,1.0,6.0,1.0,기타
813,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
814,1.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,2.0,5.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,9.0,"강이나 계곡, 유원지 등"
815,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,6.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,4.0,해수욕장이나 바다
816,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,"강이나 계곡, 유원지 등"
817,2.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,2.0,7.0,5.0,9.0,"강이나 계곡, 유원지 등"
818,1.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,3.0,1.0,3.0,6.0,1.0,1.0,5.0,5.0,2.0,산이나 국립공원
819,2.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,5.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,해수욕장이나 바다
820,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,"강이나 계곡, 유원지 등"
821,1.0,3.0,2.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,5.0,1.0,기타
822,1.0,4.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,"강이나 계곡, 유원지 등"
823,1.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,5.0,1.0,해수욕장이나 바다
824,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,1.0,"강이나 계곡, 유원지 등"
825,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,산이나 국립공원
826,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,1.0,1.0,5.0,6.0,1.0,해수욕장이나 바다
827,2.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,6.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,6.0,1.0,기타
828,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,1.0,3.0,6.0,1.0,1.0,2.0,5.0,1.0,온천 휴양지
829,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
830,1.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,5.0,6.0,1.0,해수욕장이나 바다
831,1.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,5.0,1.0,해수욕장이나 바다
832,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,해수욕장이나 바다
833,2.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,해수욕장이나 바다
834,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,해수욕장이나 바다
835,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,2.0,2.0,1.0,5.0,4.0,"강이나 계곡, 유원지 등"
836,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,"강이나 계곡, 유원지 등"
837,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,6.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,기타
838,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,5.0,2.0,"강이나 계곡, 유원지 등"
839,1.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,"강이나 계곡, 유원지 등"
840,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
841,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,해수욕장이나 바다
842,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,2.0,2.0,4.0,6.0,2.0,1.0,1.0,1.0,9.0,문화유적지
843,1.0,3.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,5.0,3.0,산이나 국립공원
844,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,6.0,3.0,해수욕장이나 바다
845,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
846,1.0,5.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,6.0,2.0,1.0,2.0,5.0,1.0,"강이나 계곡, 유원지 등"
847,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,5.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,3.0,해수욕장이나 바다
848,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,5.0,1.0,"강이나 계곡, 유원지 등"
849,1.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,해수욕장이나 바다
850,1.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,5.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,"강이나 계곡, 유원지 등"
851,2.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,9.0,"강이나 계곡, 유원지 등"
852,2.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,"강이나 계곡, 유원지 등"
853,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
854,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,5.0,9.0,"강이나 계곡, 유원지 등"
855,1.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0,해수욕장이나 바다
856,1.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,2.0,5.0,3.0,2.0,6.0,2.0,2.0,4.0,6.0,1.0,"강이나 계곡, 유원지 등"
